decision,review_notes,id,split,source_line,task_category,flags,instruction,output
,,train-01305-a6076be9c769,train,1305,knowledge_qa,medical_advice|medical_advice_without_safety_language,请简述甘草在中药方剂中的作用。,甘草在中药方剂中具有调和药性、缓急止痛、解毒等作用。它能调和各种药物的性能，使方剂更加稳定；同时，甘草还能缓解药物的烈性和毒性，降低副作用。此外，甘草还有一定的抗炎、抗过敏、免疫调节等作用。
,,train-01340-4f02a89abaa8,train,1340,knowledge_qa,serious_condition|serious_condition_without_safety_language,乳腺癌淋巴结阳性能接受中医治疗吗？效果如何？,中医疗法在乳腺癌尤其是淋巴结阳性患者中有一定应用，其核心是辨证论治，调整患者的整体状态。可能采用中药、针灸等手段，帮助改善患者体质及减轻放化疗后的不适感，并对一些辅助恢复有正面影响。但是，对于乳腺癌的综合治疗来说，中西医结合是个体化决策过程中的一个部分，其效果通常与个体状况、分期、肿瘤特征等密切相关，因此需在专业指导下评估和应用中医治疗措施。
,,train-01343-f24d08baa47f,train,1343,knowledge_qa,personal_medical_advice|vulnerable_population,对于血红蛋白浓度低的儿童，有什么适合的中药食补方式？,针对血红蛋白浓度低的情况，以下是一些适宜儿童食用的中药食疗建议：1. 当归羊肉汤，通过当归、生姜等食材补益气血；2. 枸杞炒鸡心，使用枸杞、鸡心搭配而成，有助于养肝和调和体质；3. 黄芪红枣粥，以黄芪、红枣为原料熬制的粥品，有很好的健脾补气效果。注意，由于儿童的身体机能较成人脆弱，药物与食物摄入时需根据个人情况由专业中医师指导剂量。
,,train-01370-e724afa67117,train,1370,knowledge_qa,latin_text_fragment,Sports Injury在中医中属于哪一类疾病？,在中医理论中，Sports Injury（运动损伤）通常被归类于外伤范畴。根据受伤的部位和症状，中医可能会进一步将其细分为筋伤、骨伤、关节伤等。治疗上，中医会根据具体症状采用不同的治疗方法，如针灸、拔罐、推拿和内外用药等。
,,train-01385-600b26a74311,train,1385,knowledge_qa,vulnerable_population|vulnerable_population_without_safety_language,我在考虑为家中老人购买养生保健品，请您给我一些建议？特别是能增强免疫力的产品。,为老人选择养生保健品时，应优先选择增强体质、补气固表的天然成分产品。推荐考虑以下几点：① 高山人参：具有很好的补气功能；② 黄芪和党参组合：有益气、生津之效；③ 蜂胶：具有免疫调节作用，还能帮助提高身体抵抗能力。但在实际购买前，最好咨询中医师或药师以确认是否适合您的长辈，并考虑他们的健康状况与药物互作问题。
,,train-01389-f5dc94a8070c,train,1389,title_generation,medical_advice|medical_advice_without_safety_language|short_output|title_only_output,请根据以下内容生成一个中医文献标题：讨论黄连在清热燥湿方剂中的应用。,《黄连在清热燥湿方剂中的应用及药效学研究》
,,train-01393-9727b4ef0d4a,train,1393,extraction_classification,potentially_toxic_herb|short_output|toxic_herb_without_safety_language,请将以下中药按照药性分类：川乌、砂仁、胡颓子。,川乌属于温性药，砂仁属于温性药，胡颓子属于寒性药。
,,train-01397-43572b35a1e8,train,1397,knowledge_qa,medical_advice|medical_advice_without_safety_language,阴虚火炽证是中医常见的证候之一，常表现为口干、口渴、咽喉干燥、咳嗽少痰等症状，治疗方法是滋阴降火。其中，黄芩和枇杷叶都是常用的中药材，黄芩具有清热解毒、泻火明目的作用，枇杷叶则有润肺止咳、清热解毒的作用，两者的搭配可以起到滋阴降火的作用，对于治疗阴虚火炽证非常有效。,阴虚火炽证的治疗方法是滋阴降火，黄芩和枇杷叶是常用的中药材，黄芩具有清热解毒、泻火明目的作用，枇杷叶则有润肺止咳、清热解毒的作用，两者的搭配可以起到滋阴降火的作用，对于治疗阴虚火炽证非常有效。
,,train-01403-78fb2903317b,train,1403,knowledge_qa,serious_condition|serious_condition_without_safety_language,从中医角度如何理解癌症抽搐的病因病机？,中医学认为，癌症抽搐主要是由于体内气血阴阳失衡引起的病理现象，与肝风内动、虚风内生密切相关。通常涉及到‘气滞血瘀’、‘痰浊阻络’、‘阴津耗损’等病机变化。病因可能有情志不畅导致肝失条达、血行不畅引起肝风；或长期慢性损伤耗伤体内阳气，导致虚风内生，进而影响到经脉的流通而产生抽搐。治疗方法应针对具体证型进行调治，包括平息肝风、温补肾阳、化痰祛瘀等，并辅以中药方剂和针灸理疗来促进气血流畅，恢复生理平衡。
,,train-01434-0176683d723f,train,1434,title_generation,short_output,请根据以下主题生成一篇中医文献的标题：气滞、铁包金、热毒攻心证。,探讨气滞、铁包金与热毒攻心证的关系及中医治疗策略。
,,train-01440-a3beb8df7b85,train,1440,knowledge_qa,medical_advice|medical_advice_without_safety_language,心悸怔忡，时有盗汗，舌红少苔，脉细数，适合使用哪种中药方剂？,根据您描述的症状，这可能是气阴两虚证。建议使用天王补心丹加减进行治疗。天王补心丹是一种传统的中药方剂，主要用于治疗心悸、失眠、盗汗等气阴两虚的症状。请在中医师的指导下使用。
,,train-01441-0828f75a27f2,train,1441,knowledge_qa,vulnerable_population|vulnerable_population_without_safety_language,孕妇有胞宫血热证的表现有哪些？,胞宫血热症常见表现为口干舌燥，尿色深黄且频繁，大便干结。伴有面部和四肢红斑，皮肤瘙痒，甚至可能出血如牙龈出血、皮下瘀点或紫癜等现象。孕妇可能会感觉心烦意乱、潮热汗出，并伴随一些消化系统的症状，如食少、腹胀等，这是由于气血失调引起的一种临床表现。
,,train-01476-bafed51c86a4,train,1476,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language,我想要缓解口干舌燥的症状，有什么中药可以推荐吗？,根据中医理论，口干舌燥可能与阴虚、气血不足等病证有关。因此，可以选择一些具有滋阴润燥、补益气血的中药来缓解症状。比如，枸杞子、沙参、麦冬、玄参等中药可以滋阴润燥；当归、黄芪、人参等中药可以补益气血。但是，每个人的体质和病情不同，需要在医生的指导下使用中药。
,,train-01478-d6e534fb7614,train,1478,long_form_generation,document_style_output,一篇关于传统中草药对肥胖症影响的文献摘要,本研究旨在探讨几种传统中草药成分对人体体重和代谢因子的影响。实验结果表明，以金银花、山楂、荷叶为主要原料配比后制成的草药方剂，在动物模型上可显著减轻体质量增加与改善相关生物标记物，揭示其在肥胖症治疗中的潜力与机理，并提供了未来研究的方向。
,,train-01526-a2de17eaae1b,train,1526,extraction_classification,,请抽取穿山龙在中医理论中的作用。,穿山龙，在中医理论中，被认为具有活血化瘀、消肿止痛的功效。常用于治疗跌打损伤、瘀血肿痛等症状。
,,train-01557-56a889d89bff,train,1557,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language,我最近喉咙痛，中医诊断为痰毒壅喉证，有什么中药可以推荐？,痰毒壅喉证通常表现为喉咙痛、声音嘶哑、咳嗽有痰等症状。可以尝试使用具有清热解毒、润喉化痰的中药，如桔梗、甘草、玄参、贝母等。建议在中医师的指导下使用，以制定适合个人情况的方剂。
,,train-01560-e13da8f2cf24,train,1560,knowledge_qa,serious_condition,乳房恶性肿瘤与中医的关系？,乳腺恶性肿瘤在中医中一般被称为“乳岩”，中医认为其发病主要由情志因素、饮食失常、气血失调和外邪侵袭引起，属于内伤病的范畴。通过调理气血、疏肝解郁、消肿散结等方法进行治疗。然而，在现代医学体系下，对恶性乳腺肿瘤的治疗方法更偏向于外科手术、放疗、化疗等。中医辅助治疗可作为补充策略，但患者仍需遵循医生指导，并可能结合西医治疗。
,,train-01566-92df904fd331,train,1566,knowledge_qa,medical_advice|personal_medical_advice,我最近总是感到疲乏无力，中医有什么好的治疗方法吗？,疲乏无力在中医中可能是气虚的表现，可以通过中药调理、针灸、拔罐等方式进行治疗。建议患者到中医医院进行详细的诊断和治疗。
,,train-01583-4d90f74e08f9,train,1583,long_form_generation,document_style_output,请以痈为例，撰写一篇关于中医外科病症治疗的文献摘要。,本文以痈为例，探讨中医外科病症的治疗方法。痈是一种常见的化脓性感染，中医治疗通常采用清热解毒、活血化瘀的方法。如使用黄连解毒汤、仙方活命饮等方剂。同时，外治法如切开排脓、外敷金黄散等也是重要的治疗手段。
,,train-01605-85eb3ab91d9b,train,1605,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language,我最近总是头痛，中医有什么好的治疗方法吗？,头痛在中医中可能是由多种原因引起的，如肝阳上亢、痰湿内阻等。可以根据具体证候来选择适当的治疗方法，如使用川芎茶调散、天麻钩藤饮等方剂，或者采取针灸、拔罐等外治法。建议您咨询专业的中医师进行详细诊断和治疗。
,,train-01608-0099b3775c7e,train,1608,knowledge_qa,heading_only_output|heading_only_task_mismatch|short_output|unverified_research_claim,探究中药治疗慢性疲劳综合征的效果研究。,“传统中药疗法在缓解慢性疲劳综合症中的应用与效果：现代临床试验综述”
,,train-01613-18c565f7c81a,train,1613,extraction_classification,heading_only_output|heading_only_task_mismatch|serious_condition|serious_condition_without_safety_language|short_output|unverified_research_claim,探讨兰屿落叶榕提取物对中药郁金在抑制肿瘤转移中的协同效应研究,兰屿落叶榕与中药郁金联合应用在肿瘤转移治疗中：协同作用机制与临床价值探讨
